lead_id,contact_name,company_name,industry,company_size,lead_source,job_title,country,region,status,created_date
L42329,Юстим Ющенко,Zenithify Systems,SaaS,15.0,Trade Show,Operations Director,Ukraine,Europe,Converted,2024-05-01
L42330,Marguerite Nguyen,BrightCove Networks,SaaS,36.0,Cold Call,CEO,France,Europe,Converted,2024-05-01
L42331,Majd Ijli,Cobaltpath Ventures,SaaS,249.0,Referral,Operations Director,Pakistan,APAC,Converted,2024-05-01
L42332,张瑞,Brightshift Enterprises,SaaS,,LinkedIn,Operations Director,China,APAC,Converted,2024-05-01
L42333,Lauren Bryant,Skylogic Partners,Education,201.0,Cold Call,VP Sales,Albania,Europe,Contacted,2024-05-01
L42334,Bobur Zakariyoev,BlueForge Systems,FinServ,492.0,Webinar,Marketing Manager,Uzbekistan,APAC,Lost,2024-05-01
L42335,ايليا پویان,Crestforge Industries,Retail,18.0,Cold Call,Operations Director,Iran,EMEA,New,2024-05-01
L42336,Patricia Navarrete Villegas,PioneerLogic Partners,Education,80.0,Webinar,CEO,Spain,Europe,Lost,2024-05-01
L42337,Brent Brown,DeltaTrail Labs,Retail,98.0,Webinar,CEO,Malta,Europe,Converted,2024-05-01
L42338,Dave Loreal,Silvercore Labs,FinServ,936.0,Cold Call,VP Sales,Netherlands,Europe,Lost,2024-05-02
L42339,Türkan Reising,Cobaltbeam Industries,Education,,Cold Call,VP Sales,Germany,Europe,Lost,2024-05-02
L42340,Samantha Lewis,PioneerCove Partners,Education,5.0,LinkedIn,CEO,Albania,Europe,Lost,2024-05-02
L42341,Maximilian Kapeller-Dorfer,Pioneergate Solutions,SaaS,394.0,Cold Call,IT Manager,Austria,Europe,New,2024-05-02
L42342,Audrey Landry,Skypath Solutions,Logistics,166.0,Cold Call,IT Manager,United States,North America,Unqualified,2024-05-02
L42343,Loretta Preiß,Bluecove Enterprises,Logistics,82.0,Website,VP Sales,Germany,Europe,Converted,2024-05-02
L42344,Horst Weihmann,Lumencore Innovations,Logistics,177.0,Referral,Marketing Manager,Germany,Europe,Converted,2024-05-02
L42345,الآنسة نوف أبو غليون,Skybeam Ventures,Retail,205.0,Website,IT Manager,Palestine,EMEA,New,2024-05-02
L42346,Drew Decker,Summittrail Ventures,Logistics,54.0,Cold Call,IT Manager,Malta,Europe,Lost,2024-05-02
L42347,Thalente Gininda,Novasphere Systems,FinServ,142.0,Webinar,Procurement Lead,South Africa,EMEA,Unqualified,2024-05-02
L42348,Cô Mai Nguyễn,Vantagelink Enterprises,FinServ,316.0,Webinar,Marketing Manager,Vietnam,APAC,New,2024-05-02
L42349,Dott. Isabella Pasqua,Zenithcore Group,Education,155.0,Trade Show,Procurement Lead,Italy,Europe,New,2024-05-02
L42350,Vanessa Noble,NorthstarCore Dynamics,FinServ,66.0,Trade Show,Operations Director,United Kingdom,Europe,Contacted,2024-05-02
L42351,Tony Kambs B.Sc.,SummitLoop Partners,Logistics,128.0,Website,IT Manager,Germany,Europe,Lost,2024-05-02
L42352,Emily Jarvis,Quantumtrail Industries,Education,472.0,Website,Procurement Lead,New Zealand,APAC,Converted,2024-05-02
L42353,Niek de Bruijn,QuantumCore Solutions,Healthcare,230.0,Website,VP Sales,Netherlands,Europe,Lost,2024-05-02
L42354,सुनिता सिंघल,BlueSphere Enterprises,Healthcare,22.0,LinkedIn,Marketing Manager,Nepal,APAC,Lost,2024-05-02
L42355,Հունան Ազատխանյան,Zenithpath Innovations,Retail,182 emp,Website,VP Sales,Armenia,EMEA,Lost,2024-05-02
L42356,Г-н Елко Татьозов,PrimeBeam Ventures,Education,155.0,Website,CEO,Bulgaria,Europe,Lost,2024-05-02
L42357,Bay Çaltı Hanedan Ertaş,Bluecove Industries,Manufacturing,363.0,Webinar,VP Sales,Turkey,EMEA,Contacted,2024-05-02
L42358,Aurora Fonseca,Pioneercove Networks,Manufacturing,93.0,Website,Marketing Manager,Brazil,LATAM,Lost,2024-05-02
L42359,मोहन गौतम,QuantumShift Dynamics,Education,57.0,Cold Call,Procurement Lead,Nepal,APAC,Contacted,2024-05-02
L42360,Златослава Журавель,DeltaLogic Solutions,SaaS,17.0,LinkedIn,Operations Director,Ukraine,Europe,Lost,2024-05-02
L42361,Ivka Makovac,Northstarpath Ventures,SaaS,39.0,Website,VP Sales,Croatia,Europe,Contacted,2024-05-02
L42362,Russell Ferguson,BlueCore Dynamics,Manufacturing,383.0,LinkedIn,Marketing Manager,United States,North America,Unqualified,2024-05-03
L42363,"Sutan Kamal Suryatmi, M.M.",Skyforge Systems,Logistics,110.0,Trade Show,Operations Director,Indonesia,APAC,Lost,2024-05-03
L42364,Bhavya Saraf,Pioneercore Global,SaaS,160.0,Webinar,CEO,India,APAC,Lost,2024-05-03
L42365,الدكتور ناظم الجابر,DeltaPath Innovations,Retail,330.0,Referral,Procurement Lead,Saudi Arabia,EMEA,New,2024-05-03
L42366,Blažej Duda,Zenithsphere Partners,FinServ,229.0,Referral,CEO,Slovakia,Europe,Converted,2024-05-03
L42367,Melinda Pratama,Novalogic Group,Healthcare,226.0,Trade Show,Procurement Lead,Indonesia,APAC,Contacted,2024-05-03
L42368,السيد حبّاب أبو داوود,NovaSphere Enterprises,SaaS,8.0,Cold Call,Operations Director,Saudi Arabia,EMEA,Lost,2024-05-03
L42369,Justin Riley,Skylink Group,Logistics,222.0,LinkedIn,CEO,Luxembourg,Europe,Converted,2024-05-03
L42370,Štefánia Sečová,Apexbeam Labs,Education,48.0,Website,Procurement Lead,Slovakia,Europe,New,2024-05-03
L42371,李冠宇,Lumentrail Group,Retail,15.0,LinkedIn,VP Sales,Taiwan,APAC,Lost,2024-05-03
L42372,Tatiana Ada Avendaño Fuentes,Northstargrid Group,Logistics,175.0,Website,Operations Director,Chile,LATAM,Unqualified,2024-05-03
L42373,Amy Gutierrez,Cobaltify Innovations,SaaS,111.0,LinkedIn,IT Manager,Canada,North America,Contacted,2024-05-03
L42374,Yolande Hougardy,Summitlink Partners,Healthcare,260.0,Website,VP Sales,Belgium,Europe,Converted,2024-05-03
L42375,Nico Cornejo Alcaraz,Apexlink Enterprises,SaaS,47.0,Trade Show,Marketing Manager,Peru,LATAM,New,2024-05-03
L42376,Mr. Aiden Ginevan,VertexBeam Ventures,Manufacturing,89.0,Referral,CEO,Ireland,Europe,Lost,2024-05-03
L42377,Валерій Зінченко,Lumencove Innovations,FinServ,10.0,Website,VP Sales,Ukraine,Europe,Lost,2024-05-03
L42378,鈴木 晃,Cobaltpath Labs,SaaS,946.0,Webinar,Operations Director,Japan,APAC,Unqualified,2024-05-03
L42379,강예은,Deltaify Systems,Logistics,167.0,Website,Marketing Manager,South Korea,APAC,Unqualified,2024-05-04
L42380,Victor Lang,NorthstarCove Technologies,Education,12.0,Trade Show,IT Manager,Bosnia and Herzegovina,Europe,Contacted,2024-05-04
L42381,Linda Watson,Bluecore Partners,FinServ,174.0,Trade Show,Procurement Lead,Malta,Europe,Lost,2024-05-04
L42382,Dominique Gosset,Pioneerforge Dynamics,Education,37.0,Trade Show,IT Manager,Belgium,Europe,Converted,2024-05-04
L42383,佐々木 香織,NovaLink Labs,Healthcare,26.0,Trade Show,CEO,Japan,APAC,New,2024-05-04
L42384,Nalar Gunarto,Cresttrail Industries,Healthcare,37.0,Cold Call,CEO,Indonesia,APAC,New,2024-05-04
L42385,Baba Thabani Hlophe,Apexwave Innovations,SaaS,562.0,Cold Call,VP Sales,South Africa,EMEA,Unqualified,2024-05-04
L42386,пан Аарон Ейбоженко,BlueBeam Global,Healthcare,134.0,Cold Call,Operations Director,Ukraine,Europe,New,2024-05-04
L42387,Ing. Kazim Lorch B.Sc.,Silverlink Enterprises,Logistics,37.0,Webinar,Marketing Manager,Germany,Europe,Contacted,2024-05-05
L42388,Fəridə Rəsulzadə,NovaCore Systems,Education,,LinkedIn,Marketing Manager,Azerbaijan,EMEA,Lost,2024-05-05
L42389,Tatjana Konstantinov,Apexcore Labs,Logistics,145 emp,Cold Call,IT Manager,Estonia,Europe,Lost,2024-05-05
L42390,Irina Dumitrescu,Crestforge Global,Retail,198.0,Referral,Procurement Lead,Romania,Europe,Converted,2024-05-05
L42391,Andrei Preda,Vantagecore Partners,Retail,27.0,Referral,IT Manager,Romania,Europe,Converted,2024-05-05
L42392,Travis Oconnor,Lumenwave Partners,Manufacturing,272.0,Referral,Operations Director,Malaysia,APAC,Lost,2024-05-05
L42393,Nqobizitha Godide,Cobalttrail Innovations,Logistics,45.0,Website,Marketing Manager,South Africa,EMEA,Contacted,2024-05-05
L42394,Stephanie Nunez,Bluebeam Partners,Retail,372.0,Cold Call,VP Sales,Philippines,APAC,New,2024-05-05
L42395,Bà Bảo Dương,ZenithGrid Enterprises,FinServ,13.0,Cold Call,Marketing Manager,Vietnam,APAC,Contacted,2024-05-05
L42396,Paulo Porto,Primelink Technologies,SaaS,37.0,Cold Call,CEO,Brazil,LATAM,New,2024-05-05
L42397,Langalibalele Hlomuka,Cobaltlink Group,SaaS,63.0,Cold Call,VP Sales,South Africa,EMEA,Converted,2024-05-06
L42398,Alex Potier,ApexBeam Innovations,Manufacturing,85.0,LinkedIn,CEO,France,Europe,New,2024-05-06
L42399,Helena Garcia,DeltaPath Enterprises,SaaS,720.0,Cold Call,Operations Director,Argentina,LATAM,Lost,2024-05-06
L42400,Ευκλείδης Κουράκος,Deltaloop Group,Logistics,59.0,Website,Marketing Manager,Greece,Europe,Contacted,2024-05-06
L42401,ლენა ბერიანიძე,Vantageforge Innovations,Healthcare,84.0,LinkedIn,Procurement Lead,Georgia,EMEA,Lost,2024-05-06
L42402,Enrique Sanabria,Brightgrid Industries,Healthcare,10.0,LinkedIn,Operations Director,Colombia,LATAM,New,2024-05-06
L42403,Էդգար Ադուլյան,Skycove Solutions,Logistics,1304.0,Webinar,Procurement Lead,Armenia,EMEA,New,2024-05-06
L42404,Sérgio Nogueira,Silvercore Enterprises,Education,18.0,Website,VP Sales,Portugal,Europe,Lost,2024-05-06
L42405,Leon Hass,VertexCove Group,Healthcare,38.0,Webinar,IT Manager,Poland,Europe,Lost,2024-05-06
L42406,Samantha Gonzalez,Zenithloop Ventures,FinServ,207.0,Cold Call,Operations Director,Canada,North America,New,2024-05-06
L42407,Németh E. Tamás,BlueCove Industries,Logistics,120.0,Website,IT Manager,Hungary,Europe,Converted,2024-05-06
L42408,Eric Nelson,QuantumShift Innovations,Education,646.0,Trade Show,VP Sales,Malaysia,APAC,Unqualified,2024-05-06
L42409,მზია იაშვილი,NovaLogic Enterprises,Logistics,213.0,Referral,VP Sales,Georgia,EMEA,Contacted,2024-05-06
L42410,Corey Smith,BrightIfy Innovations,FinServ,81.0,Referral,CEO,Albania,Europe,Converted,2024-05-06
L42411,Կիրա Ազգուլյան,Novalogic Dynamics,Logistics,315.0,Website,Procurement Lead,Armenia,EMEA,Unqualified,2024-05-06
L42412,Christopher Mooney,Bluepath Partners,Education,362.0,Referral,Operations Director,Malaysia,APAC,Lost,2024-05-06
L42413,Christy Chang,Novaforge Dynamics,Manufacturing,132.0,Trade Show,CEO,Malta,Europe,Lost,2024-05-07
L42414,Гаврило Теліженко,Quantumwave Ventures,Education,145.0,Cold Call,VP Sales,Ukraine,Europe,Lost,2024-05-07
L42415,пан Едуард Алексійчук,VertexSphere Partners,Manufacturing,25.0,Referral,Marketing Manager,Ukraine,Europe,New,2024-05-07
L42416,Wendy Wilson,NovaBeam Ventures,SaaS,26.0,Referral,Procurement Lead,Luxembourg,Europe,Converted,2024-05-07
L42417,Franciszek Dybiec,BrightForge Global,Education,26.0,Cold Call,IT Manager,Poland,Europe,Unqualified,2024-05-07
L42418,Tatjana Perić,PioneerBeam Networks,FinServ,174.0,LinkedIn,Operations Director,Croatia,Europe,Lost,2024-05-07
L42419,Kristin Sæther,NorthstarBeam Networks,Logistics,20.0,LinkedIn,IT Manager,Norway,Europe,Lost,2024-05-07
L42420,Eufrosina Ene,SkyBeam Systems,SaaS,14.0,LinkedIn,Procurement Lead,Romania,Europe,Lost,2024-05-07
L42421,朱文忠,SkyWave Global,SaaS,41.0,LinkedIn,Marketing Manager,Taiwan,APAC,New,2024-05-07
L42422,Andrea Topić,Nexbeam Industries,Logistics,64.0,Webinar,IT Manager,Croatia,Europe,Contacted,2024-05-07
L42423,Asadov Ibrohim,BlueForge Technologies,Healthcare,84.0,Website,VP Sales,Uzbekistan,APAC,Lost,2024-05-07
L42424,Zinhle Mpikela,Vertexify Ventures,Manufacturing,50.0,Webinar,VP Sales,South Africa,EMEA,Lost,2024-05-07
L42425,Sofia Vieira,Skyloop Networks,FinServ,160.0,LinkedIn,IT Manager,Portugal,Europe,Lost,2024-05-07
L42426,Adrienne Delaunay de la Fontaine,LumenLogic Global,Retail,365.0,Trade Show,Marketing Manager,France,Europe,Contacted,2024-05-07
L42427,الآنسة هنادي المغاولة,Vertexlogic Group,Retail,95.0,LinkedIn,Operations Director,Saudi Arabia,EMEA,Contacted,2024-05-07
L42428,อธิวัตร พีระเพ็ญกุล,Pioneergate Group,Logistics,362.0,Website,Procurement Lead,Thailand,APAC,New,2024-05-08
L42429,Prof. Eugen Hofer,Vantagegate Ventures,SaaS,,Website,CEO,Switzerland,Europe,Converted,2024-05-08
L42430,Pataki A. Olivér,BlueCove Partners,Manufacturing,119.0,Cold Call,Marketing Manager,Hungary,Europe,Lost,2024-05-08
L42431,Emilia Mansilla Baeza,Zenithforge Ventures,Healthcare,51.0,Referral,Operations Director,Chile,LATAM,Contacted,2024-05-08
L42432,Qadeer Mourib,SkyWave Technologies,SaaS,64.0,Website,CEO,Pakistan,APAC,Converted,2024-05-08
L42433,Baltazar Silva Osorio,Novawave Systems,SaaS,45.0,Webinar,VP Sales,Chile,LATAM,New,2024-05-08
L42434,Ana Simões,SkyGrid Dynamics,SaaS,18.0,Referral,IT Manager,Portugal,Europe,Lost,2024-05-08
L42435,Селиверст Владленович Дементьев,Vertextrail Innovations,Retail,15.0,Cold Call,Operations Director,Kazakhstan,APAC,Lost,2024-05-08
L42436,José Lucas Paredes,CobaltTrail Global,Education,143.0,Website,Marketing Manager,Mexico,LATAM,Converted,2024-05-08
L42437,Mogens Søndergaard,Cobaltcore Industries,SaaS,31.0,Trade Show,IT Manager,Denmark,Europe,Lost,2024-05-08
L42438,Michel Valentin,Pioneercore Global,Healthcare,179.0,Webinar,VP Sales,France,Europe,Converted,2024-05-08
L42439,İlyas Əkbərzadə,VantagePath Enterprises,FinServ,44.0,Cold Call,Procurement Lead,Azerbaijan,EMEA,New,2024-05-08
L42440,Sr(a). Isabella Rodriguez,Crestwave Enterprises,SaaS,18.0,Webinar,CEO,Argentina,LATAM,Lost,2024-05-08
L42441,Robert Hansen,SkyCove Enterprises,Manufacturing,55.0,Trade Show,VP Sales,Philippines,APAC,Contacted,2024-05-08
L42442,Durna Səlimova,Blueify Enterprises,Manufacturing,1111.0,LinkedIn,CEO,Azerbaijan,EMEA,Lost,2024-05-08
L42443,Albrecht Weber,CobaltWave Networks,Retail,80.0,Cold Call,CEO,Switzerland,Europe,New,2024-05-08
L42444,Wendy Osborne,Nexforge Ventures,Logistics,195.0,Cold Call,CEO,United Kingdom,Europe,Converted,2024-05-09
L42445,Dr(a). Ezequiel Peralta,Apexwave Global,Education,5.0,Trade Show,Operations Director,Argentina,LATAM,New,2024-05-09
L42446,Zimran Mahfuj,Skycove Labs,Manufacturing,,Webinar,Operations Director,Pakistan,APAC,New,2024-05-09
L42447,Matthew Roberts,Pioneerloop Ventures,Retail,57.0,Website,Operations Director,Philippines,APAC,Contacted,2024-05-09
L42448,Bryan Allen,Deltashift Global,Logistics,343.0,Trade Show,IT Manager,Jordan,EMEA,Converted,2024-05-09
L42449,ზურაბ ჭანტურია,Novaloop Industries,SaaS,452.0,Website,Procurement Lead,Georgia,EMEA,Unqualified,2024-05-09
L42450,Joel Asiama,Northstarify Systems,SaaS,45.0,Website,IT Manager,Ghana,EMEA,Lost,2024-05-09
L42451,ბესიკ ჩხარტიშვილი,ApexLoop Innovations,Manufacturing,93.0,Website,CEO,Georgia,EMEA,Converted,2024-05-09
L42452,Sergio Barbero Alvarado,SummitGrid Dynamics,SaaS,112.0,Webinar,IT Manager,Peru,LATAM,Converted,2024-05-09
L42453,Charles Bullock,Silvercove Industries,Healthcare,880.0,Website,Procurement Lead,Malaysia,APAC,New,2024-05-09
L42454,Hadassa Rezende,ZenithTrail Dynamics,SaaS,71.0,Referral,CEO,Brazil,LATAM,Converted,2024-05-09
L42455,الآنسة بنان تغلب بن وائل,Northstarshift Innovations,Logistics,84.0,Cold Call,Operations Director,United Arab Emirates,EMEA,Lost,2024-05-09
L42456,Dr. Aloisia Fechner,Northstarsphere Partners,Healthcare,16.0,Referral,Marketing Manager,Germany,Europe,New,2024-05-09
L42457,Kimberly Hall,Apexgate Dynamics,Manufacturing,30.0,Referral,CEO,Egypt,EMEA,Lost,2024-05-09
L42458,Muxlisa Musfirayeva,SkyWave Partners,Education,,Website,VP Sales,Uzbekistan,APAC,Lost,2024-05-09
L42459,Ja’far Islomov,Apexcove Innovations,SaaS,429.0,Cold Call,CEO,Uzbekistan,APAC,Lost,2024-05-09
L42460,Μάνθα Τσουράκη,ApexGate Networks,Logistics,872.0,Trade Show,Operations Director,Greece,Europe,New,2024-05-10
L42461,"Kārkliņa, Daniels",BrightGate Solutions,Manufacturing,61.0,Website,Operations Director,Latvia,Europe,Lost,2024-05-10
L42462,Ignacio Rodriguez Leiva,Skysphere Global,Logistics,149.0,Trade Show,Marketing Manager,Argentina,LATAM,Lost,2024-05-10
L42463,Mofifoluwa Olasupo,SummitCove Technologies,SaaS,44.0,Referral,IT Manager,Nigeria,EMEA,Lost,2024-05-10
L42464,Sig.ra Carolina Coppola,Cobaltcove Ventures,Education,404.0,Trade Show,Marketing Manager,Italy,Europe,Lost,2024-05-10
L42465,Nagy Kovács Mihály,NorthstarLink Labs,Healthcare,304.0,Referral,Operations Director,Hungary,Europe,Lost,2024-05-10
L42466,Karen Chandler,Novaforge Global,FinServ,140.0,Referral,VP Sales,Jordan,EMEA,Lost,2024-05-10
L42467,Kyle Gallagher,CrestBeam Group,FinServ,187.0,Referral,VP Sales,United States,North America,Converted,2024-05-10
L42468,Tarmo Mäeots,Pioneersphere Ventures,SaaS,15.0,LinkedIn,CEO,Estonia,Europe,Unqualified,2024-05-10
L42469,Fru Caroline Berg,Brightpath Group,Education,523.0,LinkedIn,VP Sales,Denmark,Europe,Lost,2024-05-10
L42470,David Horn,Brightify Industries,Logistics,79.0,Referral,Marketing Manager,Canada,North America,Contacted,2024-05-10
L42471,Jennifer Conrad,Pioneergate Innovations,SaaS,307.0,Referral,CEO,Malta,Europe,Converted,2024-05-10
L42472,Mitchell Ruiz,Apexgrid Technologies,Logistics,221.0,Website,Operations Director,Malta,Europe,Lost,2024-05-10
L42473,Šimon Dušek,SkyForge Industries,Logistics,302.0,Referral,IT Manager,Czech Republic,Europe,Converted,2024-05-10
L42474,Georgian Stancu,PrimeShift Systems,Manufacturing,25.0,Trade Show,Procurement Lead,Romania,Europe,Lost,2024-05-10
L42475,Farhan Madan,Crestwave Networks,Retail,29.0,Cold Call,CEO,India,APAC,Lost,2024-05-10
L42476,سرکار خانم دکتر آيناز همدانی,NorthstarGrid Global,Healthcare,1336.0,Cold Call,CEO,Iran,EMEA,New,2024-05-10
L42477,Lic. Jerónimo Aranda,Quantumlink Enterprises,SaaS,14.0,Trade Show,CEO,Mexico,LATAM,Lost,2024-05-10
L42478,Jared Dougherty,Apexcore Systems,Education,24.0,Cold Call,IT Manager,Bosnia and Herzegovina,Europe,Lost,2024-05-10
L42479,Lieke van Beieren,Quantumsphere Dynamics,Education,94.0,LinkedIn,IT Manager,Netherlands,Europe,Lost,2024-05-10
L42480,Njabulo Nxamalala,Zenithforge Systems,Logistics,95.0,Webinar,Procurement Lead,South Africa,EMEA,Lost,2024-05-10
L42481,Antonietta Giorgetti,Zenithlogic Dynamics,FinServ,47.0,Website,Operations Director,Italy,Europe,Converted,2024-05-10
L42482,لاما الحجر بن الهنوء بن الأزد,ApexIfy Partners,FinServ,188.0,Referral,Operations Director,United Arab Emirates,EMEA,Converted,2024-05-11
L42483,Kyara Ribeiro,CobaltTrail Ventures,Logistics,113.0,LinkedIn,Operations Director,Portugal,Europe,Converted,2024-05-11
L42484,Marin Grgić,Apexbeam Solutions,Manufacturing,130.0,Cold Call,Procurement Lead,Croatia,Europe,Contacted,2024-05-11
L42485,Yrd. Doç. Züheyla Zeyno Öcalan Gül,Apexloop Labs,Retail,89.0,Referral,Procurement Lead,Turkey,EMEA,Unqualified,2024-05-11
L42486,Merike Pihelgas,Zenithwave Networks,SaaS,86.0,Cold Call,IT Manager,Estonia,Europe,Lost,2024-05-11
L42487,Giorgio Novaro-Soderini,Apexify Innovations,Manufacturing,278.0,Website,Marketing Manager,Italy,Europe,Lost,2024-05-11
L42488,Justin Hopkins,NexSphere Technologies,Manufacturing,74.0,Webinar,Marketing Manager,Albania,Europe,Converted,2024-05-11
L42489,Maria Sales,ZenithForge Labs,Retail,20.0,LinkedIn,Procurement Lead,Brazil,LATAM,New,2024-05-11
L42490,Гордеева Варвара Романовна,DeltaTrail Industries,Healthcare,484.0,Trade Show,CEO,Russia,Europe,Lost,2024-05-12
L42491,Samirova Fariza,Skylink Solutions,Manufacturing,45.0,Referral,Operations Director,Uzbekistan,APAC,Lost,2024-05-12
L42492,John Jackson,NovaLink Labs,Healthcare,266.0,LinkedIn,IT Manager,Egypt,EMEA,Converted,2024-05-12
L42493,Valda Ābele,OrbitIfy Global,SaaS,16.0,Trade Show,Marketing Manager,Latvia,Europe,Lost,2024-05-12
L42494,السيد جاد الجنيدي,Deltacove Dynamics,Manufacturing,207.0,Referral,Marketing Manager,Palestine,EMEA,Lost,2024-05-12
L42495,Mayte Olvera Dávila,Primeforge Ventures,Healthcare,52.0,Website,IT Manager,Mexico,LATAM,New,2024-05-12
L42496,Ghasaan Jameel,QuantumCore Dynamics,Retail,88.0,Trade Show,VP Sales,Pakistan,APAC,Unqualified,2024-05-12
L42497,Olansile Makinwa,Silverlink Labs,Education,39.0,Website,Operations Director,Nigeria,EMEA,Lost,2024-05-12
L42498,Ángela Lara González,Zenithsphere Innovations,Logistics,23.0,Website,Procurement Lead,Colombia,LATAM,New,2024-05-13
