opportunity_id,lead_id,deal_value,stage,owner,open_date,expected_close_date,actual_close_date
O33900,L33247,29009,Closed-Lost,Paul Baker,2022-09-21,2022-10-23,2022-10-21
O33901,L33248,6982,Closed-Lost,Jennifer Velez DDS,2022-09-24,2022-10-15,2022-10-27
O33902,L33250,40923,Closed-Lost,Ryan Coffey,2022-10-04,2022-10-25,2022-10-26
O33903,L33253,48375,Closed-Lost,Kenneth Wright,2022-10-02,2022-11-03,2022-11-19
O33904,L33254,6282,Closed-Lost,Travis Jones,2022-09-26,2022-11-02,2022-11-12
O33905,L33255,13548,Closed-Lost,Paul Fisher,2022-10-09,2023-01-03,2023-01-01
O33906,L33257,47897,Closed-Won,Michele Payne,2022-09-26,2022-11-05,2022-11-08
O33907,L33258,11943,Closed-Lost,Nina Adams,2022-10-10,2022-11-28,2022-12-10
O33908,L33259,60655,Closed-Lost,Eric Rose,2022-09-25,2022-11-08,2022-11-22
O33909,L33261,20193,Closed-Won,Dr. James Williams PhD,2022-09-29,2022-12-19,2023-01-06
O33910,L33264,17127,Closed-Lost,Mary Welch,2022-09-26,2022-12-09,2023-01-02
O33911,L33266,9855,Closed-Lost,Miss Lisa Campbell,2022-10-02,2022-11-26,2022-12-23
O33912,L33269,10256,Closed-Lost,Lindsay Roberts,2022-10-01,2022-12-23,2023-01-03
O33913,L33270,15843,Closed-Lost,Christina Hall,2022-09-27,2022-11-18,2022-12-11
O33914,L33272,105217,Closed-Lost,Matthew Garcia,2022-10-04,2022-12-23,2023-01-10
O33915,L33273,46086,Closed-Won,Erica Nguyen,2022-09-28,2022-11-28,2022-11-30
O33916,L33275,6276,Closed-Lost,Veronica Barry,2022-10-07,2022-11-21,2022-11-30
O33917,L33276,8262,Closed-Won,Timothy Craig,2022-10-06,2022-11-27,2022-11-25
O33918,L33278,8650,Closed-Lost,Timothy Caldwell,2022-10-02,2022-12-11,2023-01-03
O33919,L33279,1422,Closed-Lost,Dr. Sonya Russell MD,2022-10-02,2022-12-29,2022-12-29
O33920,L33280,4325,Closed-Lost,Melissa Salazar,2022-10-08,2022-12-15,2022-12-21
O33921,L33281,45045,Closed-Lost,Steven Long,2022-10-09,2022-11-08,2022-12-07
O33922,L33283,1269,Closed-Lost,Kathy Irwin,2022-09-30,2022-12-27,2023-01-24
O33923,L33284,28490,Closed-Lost,Dustin Castro,2022-09-25,2022-11-29,2022-12-12
O33924,L33286,12274,Closed-Lost,Kathleen Baker,2022-10-03,2022-12-02,2022-12-28
O33925,L33287,7912,Closed-Won,Karen Robbins,2022-09-28,2022-11-28,2022-12-14
O33926,L33288,1073,Closed-Lost,James Green,2022-10-11,2022-12-14,2023-01-02
O33927,L33291,1627,Closed-Lost,Traci Welch,2022-10-07,2022-12-02,2022-12-15
O33928,L33292,17405,Closed-Lost,Dana Young,2022-10-12,2022-12-12,2022-12-22
O33929,L33293,1527,Closed-Lost,David Eaton,2022-09-28,2022-10-29,2022-11-07
O33930,L33297,81996,Closed-Lost,Steven Smith,2022-09-30,2022-11-13,2022-11-28
O33931,L33298,15440,Closed-Lost,Monica Sanchez,2022-10-06,2022-10-30,2022-11-04
O33932,L33300,6241,Closed-Lost,Sophia Brown,2022-10-14,2022-11-14,2022-12-04
O33933,L33301,3250,Closed-Lost,Pamela Sanchez,2022-10-01,2022-12-28,2022-12-31
O33934,L33302,2857,Closed-Lost,Joseph Day,2022-09-30,2022-10-29,2022-11-26
O33935,L33303,147231,Closed-Lost,Kenneth Marshall,2022-09-30,2022-11-17,2022-12-11
O33936,L33304,4089,Closed-Lost,John Jackson,2022-10-02,2022-10-24,2022-11-14
O33937,L33307,2046,Closed-Lost,Robert Burton,2022-10-12,2022-11-04,2022-10-30
O33938,L33308,4873,Closed-Lost,Joshua Hawkins,2022-10-08,2022-12-09,2023-01-07
O33939,L33309,18569,Closed-Lost,Joseph Cooper,2022-10-07,2022-12-15,2023-01-10
O33940,L33310,8451,Closed-Won,Lisa Watkins,2022-10-07,2022-10-29,2022-11-04
O33941,L33313,3751,Closed-Won,Stephanie Holmes,2022-10-16,2022-12-13,2022-12-18
O33942,L33314,24386,Closed-Lost,Michael Kennedy,2022-10-04,2022-11-29,2022-12-09
O33943,L33315,25013,Closed-Lost,Janice Delgado,2022-10-06,2022-10-28,2022-10-29
O33944,L33316,47989,Closed-Lost,Dr. David Smith,2022-10-07,2022-12-04,2022-12-27
O33945,L33322,3314,Closed-Lost,Miguel Gomez,2022-10-04,2022-12-15,2022-12-23
O33946,L33323,89663,Closed-Lost,Joshua Carter,2022-10-04,2022-10-27,2022-11-10
O33947,L33325,75782,Closed-Won,Trevor Hamilton,2022-09-28,2022-11-15,2022-11-28
O33948,L33328,58504,Closed-Lost,Harold Ross,2022-10-01,2022-10-30,2022-11-05
O33949,L33329,109133,Closed-Lost,Katherine Franco,2022-10-07,2022-11-08,2022-11-24
O33950,L33330,11520,Closed-Lost,William Watkins,2022-10-06,2022-12-19,2022-12-23
O33951,L33331,897,Closed-Lost,Robert Bell,2022-10-14,2022-12-10,2022-12-20
O33952,L33332,7309,Closed-Lost,Elizabeth Guerrero,2022-10-07,2022-11-27,2022-12-10
O33953,L33333,5999,Closed-Lost,Alex Armstrong,2022-10-06,2022-12-07,2022-12-12
O33954,L33334,66574,Closed-Lost,Laura Gibson,2022-09-29,2022-10-28,2022-11-26
O33955,L33335,8381,Closed-Won,David Harrington,2022-10-01,2022-11-21,2022-12-02
O33956,L33336,99936,Closed-Lost,Zachary Martinez,2022-10-08,2022-10-28,2022-10-29
O33957,L33337,32136,Closed-Lost,Martha Park,2022-10-16,2022-12-13,2022-12-10
O33958,L33338,5966,Closed-Lost,Hannah Hurley,2022-10-11,2022-11-16,2022-12-11
O33959,L33339,11861,Closed-Lost,Michele Chapman,2022-09-29,2022-11-06,2022-11-06
O33960,L33342,2360,Closed-Lost,Taylor Smith,2022-10-01,2022-10-28,2022-11-12
O33961,L33343,27154,Closed-Lost,Daniel Patton,2022-10-12,2022-11-01,2022-10-28
O33962,L33347,4970,Closed-Lost,William Bowman,2022-10-05,2023-01-01,2023-01-04
O33963,L33348,6041,Closed-Won,Timothy Roach,2022-10-08,2022-12-26,2023-01-03
O33964,L33349,213628,Closed-Lost,Christopher Robbins,2022-10-12,2022-11-09,2022-11-24
O33965,L33350,11014,Closed-Lost,Cody Smith,2022-10-15,2022-12-10,2023-01-06
O33966,L33352,177741,Closed-Lost,Jose Flores,2022-10-13,2022-12-01,2022-12-11
O33967,L33353,41586,Closed-Won,Susan Willis,2022-10-04,2022-12-17,2022-12-30
O33968,L33354,5338,Closed-Lost,Lucas Wilkerson,2022-10-16,2022-11-25,2022-12-15
O33969,L33358,5528,Closed-Lost,Marc Barber MD,2022-10-16,2022-12-08,2023-01-07
O33970,L33360,6935,Closed-Lost,Miguel Huffman,2022-10-14,2022-11-04,2022-11-24
O33971,L33361,20651,Closed-Lost,Leslie Allen,2022-10-14,2022-11-21,2022-11-28
O33972,L33362,18238,Closed-Won,Jennifer Carr,2022-10-19,2022-11-27,2022-12-16
O33973,L33363,25406,Closed-Won,Erin Mason,2022-10-18,2022-11-25,2022-12-14
O33974,L33365,18918,Closed-Lost,Gregory Schmidt,2022-10-18,2023-01-01,2023-01-21
O33975,L33368,59727,Closed-Lost,Shane Smith,2022-10-19,2022-12-14,2023-01-03
O33976,L33369,38078,Closed-Won,Emily Compton,2022-10-15,2022-12-03,2022-12-16
O33977,L33371,2823,Closed-Lost,Eugene Reilly,2022-10-19,2022-12-09,2022-12-05
O33978,L33372,7482,Closed-Lost,Brittany Moore,2022-10-02,2022-12-12,2022-12-24
O33979,L33373,187164,Closed-Lost,Ms. Tonya Dean,2022-10-14,2022-11-27,2022-12-04
O33980,L33375,88844,Closed-Won,Matthew Gonzalez,2022-10-10,2023-01-03,2023-01-19
O33981,L33377,2114,Closed-Won,Brian Smith,2022-10-07,2022-11-26,2022-12-01
O33982,L33380,10896,Closed-Lost,Thomas Hunter,2022-10-05,2022-12-16,2023-01-14
O33983,L33381,17466,Closed-Lost,Jeffrey Bailey,2022-10-07,2022-11-19,2022-11-23
O33984,L33383,7188,Closed-Lost,Michael Flores,2022-10-21,2022-11-24,2022-12-14
O33985,L33384,9036,Closed-Lost,Deborah Callahan,2022-10-18,2022-11-21,2022-12-14
O33986,L33385,9172,Closed-Lost,Kayla Vang,2022-10-21,2023-01-10,2023-01-17
O33987,L33386,50631,Closed-Won,Amber Jackson,2022-10-16,2022-12-31,2022-12-21
O33988,L33387,890,Closed-Lost,Christopher Mosley,2022-10-05,2022-12-10,2022-12-22
O33989,L33388,24445,Closed-Won,Amber Carpenter,2022-10-07,2022-11-02,2022-11-10
O33990,L33389,5767,Closed-Lost,Denise Molina,2022-10-11,2022-12-25,2023-01-17
O33991,L33390,34835,Closed-Won,Matthew Johnson,2022-10-14,2022-11-04,2022-11-07
O33992,L33393,21160,Closed-Won,Alexandria Bailey,2022-10-17,2022-12-24,2023-01-12
O33993,L33395,3695,Closed-Lost,Kelsey King,2022-10-05,2022-12-27,2022-12-28
O33994,L33396,4769,Closed-Lost,James Ochoa,2022-10-23,2022-12-08,2022-12-06
O33995,L33397,5928,Closed-Won,Katie Skinner,2022-10-20,2022-12-05,2022-12-15
O33996,L33400,7301,Closed-Lost,Brandon Chambers,2022-10-10,2022-11-28,2022-12-25
O33997,L33401,18964,Closed-Lost,Jessica Obrien,2022-10-14,2022-11-09,2022-11-04
O33998,L33403,23383,Closed-Won,Jeremy Dyer,2022-10-22,2022-11-16,2022-11-24
O33999,L33404,2918,Closed-Lost,Steven Macdonald,2022-10-21,2022-12-26,2023-01-08
O34000,L33405,64356,Closed-Lost,Michelle Diaz,2022-10-06,2023-01-03,2022-12-30
O34001,L33406,5694,Closed-Lost,Mr. Eric Garcia PhD,2022-10-13,2022-12-24,2023-01-19
O34002,L33407,25757,Closed-Lost,Summer Hunt,2022-10-14,2023-01-04,2023-01-27
O34003,L33409,11133,Closed-Lost,Michael Murphy,2022-10-14,2022-11-21,2022-12-07
O34004,L33410,15604,Closed-Lost,Jamie Church,2022-10-22,2022-12-16,2022-12-11
O34005,L33411,4990,Closed-Lost,Lisa Mueller,2022-10-17,2022-12-14,2023-01-08
O34006,L33412,2172,Closed-Won,Ronald Harmon,2022-10-12,2023-01-05,2023-01-06
O34007,L33413,75292,Closed-Lost,Christina Martinez,2022-10-12,2022-12-15,2022-12-18
O34008,L33414,6020,Closed-Lost,Aaron Brown,2022-10-12,2022-11-20,2022-12-02
O34009,L33416,19929,Closed-Lost,Thomas Castaneda,2022-10-08,2022-10-31,2022-11-22
O34010,L33418,11203,Closed-Lost,Alexis Thompson,2022-10-10,2022-11-19,2022-12-18
O34011,L33419,10779,Closed-Lost,Margaret Hill,2022-10-13,2023-01-07,2023-01-07
O34012,L33421,3866,Closed-Lost,Matthew Evans,2022-10-21,2022-12-07,2023-01-05
O34013,L33423,43381,Closed-Lost,Joseph Deleon,2022-10-14,2022-11-26,2022-11-30
O34014,L33424,2037,Closed-Lost,Amy Edwards,2022-10-20,2023-01-14,2023-01-11
O34015,L33425,4098,Closed-Lost,Nichole Rojas,2022-10-13,2023-01-03,2023-01-14
O34016,L33427,10012,Closed-Lost,Joan Jackson,2022-10-20,2022-11-25,2022-11-27
O34017,L33428,34134,Closed-Lost,Lisa Tate DVM,2022-10-22,2023-01-04,2023-01-07
O34018,L33429,2283,Closed-Lost,Melissa Cox,2022-10-10,2022-10-31,2022-11-28
O34019,L33430,76778,Closed-Lost,Dawn Underwood,2022-10-19,2022-11-20,2022-11-25
O34020,L33431,34226,Closed-Lost,Andrew Thomas,2022-10-16,2023-01-04,2023-02-02
O34021,L33435,30089,Closed-Lost,Kyle Woodward,2022-10-17,2022-12-30,2023-01-22
O34022,L33437,33980,Closed-Lost,Brittany Hernandez,2022-10-20,2022-12-24,2022-12-21
O34023,L33440,21383,Closed-Lost,Stephanie Moore,2022-10-10,2022-11-08,2022-11-22
O34024,L33441,9871,Closed-Lost,Brenda Reed,2022-10-17,2022-11-16,2022-12-15
O34025,L33444,54262,Closed-Won,Justin Dawson,2022-10-16,2022-11-09,2022-11-05
O34026,L33445,4094,Closed-Lost,Christopher Smith,2022-10-21,2022-12-21,2022-12-30
O34027,L33446,17643,Closed-Lost,Victor Bowen,2022-10-13,2022-11-15,2022-12-13
O34028,L33447,37501,Closed-Won,Dr. Shaun Hines,2022-10-11,2022-12-07,2022-12-26
O34029,L33448,7174,Closed-Won,Jeffrey Baker,2022-10-27,2023-01-05,2023-01-17
O34030,L33449,20295,Closed-Won,Kristy Thompson,2022-10-13,2022-12-17,2022-12-28
O34031,L33452,88470,Closed-Lost,Caroline Meyer,2022-10-08,2022-12-14,2023-01-06
O34032,L33455,11934,Closed-Won,Margaret Lamb,2022-10-19,2022-12-10,2022-12-14
O34033,L33458,26073,Closed-Won,Katelyn Scott,2022-10-19,2022-12-08,2022-12-06
O34034,L33459,57986,Closed-Lost,Bianca Robinson,2022-10-15,2022-12-18,2023-01-16
O34035,L33462,2990,Closed-Won,Victoria White,2022-10-17,2022-11-23,2022-12-01
O34036,L33463,1144,Closed-Lost,Robert Ramos,2022-10-22,2022-11-11,2022-11-30
O34037,L33464,37866,Closed-Lost,Matthew Lane,2022-10-23,2022-12-05,2022-12-19
O34038,L33465,145054,Closed-Lost,Erica Mcfarland,2022-10-17,2022-11-09,2022-12-04
O34039,L33466,35748,Closed-Won,Javier Velasquez,2022-10-20,2022-12-22,2023-01-03
O34040,L33467,49344,Closed-Won,Jennifer Powell,2022-10-10,2022-12-01,2022-12-08
O34041,L33468,2811,Closed-Lost,Jessica Morrow,2022-10-13,2022-11-07,2022-11-18
O34042,L33471,14501,Closed-Lost,Shelby Jackson,2022-10-30,2023-01-18,2023-01-14
O34043,L33473,23117,Closed-Won,Kelsey Gaines,2022-10-11,2022-12-27,2023-01-07
O34044,L33474,54783,Closed-Lost,Amanda Hendricks,2022-10-30,2022-12-03,2022-11-29
O34045,L33475,2416,Closed-Lost,Jason Colon,2022-10-29,2022-12-01,2022-12-19
O34046,L33476,8148,Closed-Lost,Ryan Mueller,2022-10-24,2022-12-28,2023-01-20
O34047,L33478,1037,Closed-Lost,John Wilson,2022-10-16,2022-11-10,2022-11-14
O34048,L33480,2908,Closed-Lost,Kristy Vazquez,2022-10-26,2022-11-19,2022-11-22
O34049,L33482,8612,Closed-Lost,Donald Mejia,2022-10-21,2023-01-08,2023-01-21
O34050,L33484,19020,Closed-Won,Jeffrey King,2022-10-22,2023-01-13,2023-01-05
O34051,L33485,31144,Closed-Won,Christopher Jimenez,2022-10-18,2023-01-06,2022-12-31
O34052,L33486,35058,Closed-Won,James Briggs,2022-10-21,2023-01-17,2023-01-15
O34053,L33487,7360,Closed-Won,Patricia Cox,2022-10-25,2022-12-28,2023-01-15
O34054,L33488,11749,Closed-Lost,Jean Jones,2022-10-13,2022-12-16,2022-12-22
O34055,L33489,18019,Closed-Lost,Brian Chang,2022-10-18,2022-12-03,2022-11-30
O34056,L33490,710,Closed-Lost,Robert Steele,2022-10-16,2022-12-31,2022-12-26
O34057,L33491,7783,Closed-Lost,Michelle Sullivan,2022-10-14,2023-01-04,2023-01-26
O34058,L33492,48359,Closed-Lost,Roger Allen,2022-10-24,2022-12-14,2022-12-25
O34059,L33493,31567,Closed-Lost,Allison Buckley MD,2022-10-29,2022-11-20,2022-11-15
O34060,L33496,49743,Closed-Lost,Michelle Bullock,2022-11-01,2022-11-26,2022-12-21
O34061,L33497,1600,Closed-Lost,Nancy Lowe,2022-10-13,2022-12-01,2022-12-09
O34062,L33498,110388,Closed-Lost,Brandon Williams,2022-10-19,2023-01-03,2023-01-05
O34063,L33499,6614,Closed-Lost,Dustin Bennett,2022-10-18,2022-12-28,2023-01-27
O34064,L33500,52129,Closed-Won,Ashley Castro,2022-10-28,2023-01-09,2023-01-19
O34065,L33501,7211,Closed-Lost,Alexandra Hicks DDS,2022-10-24,2022-12-06,2023-01-02
O34066,L33502,31761,Closed-Lost,William Walker,2022-10-26,2022-12-08,2023-01-06
O34067,L33503,76764,Closed-Lost,Alison Russell DVM,2022-10-27,2023-01-13,2023-01-31
O34068,L33506,9220,Closed-Lost,Robert Barnett,2022-10-16,2023-01-10,2023-01-24
O34069,L33507,11731,Closed-Lost,Katelyn Yang,2022-10-26,2023-01-13,2023-01-15
O34070,L33509,4836,Closed-Lost,Mario Tate,2022-10-21,2022-12-27,2023-01-15
O34071,L33510,4293,Closed-Lost,Brenda Reynolds,2022-10-22,2022-12-01,2022-11-26
O34072,L33511,2292,Closed-Lost,Stacy Garcia,2022-10-26,2023-01-03,2023-01-19
O34073,L33514,38644,Closed-Lost,Miguel Proctor,2022-10-25,2022-12-20,2022-12-27
O34074,L33515,23272,Closed-Lost,Ernest King,2022-10-15,2023-01-06,2023-02-05
O34075,L33516,9415,Closed-Lost,Robert Fernandez,2022-10-24,2022-12-26,2023-01-06
O34076,L33518,43407,Closed-Lost,Tracy Smith,2022-10-19,2023-01-17,2023-02-06
O34077,L33520,3545,Closed-Lost,Cynthia Carr,2022-10-21,2023-01-05,2023-01-31
O34078,L33522,1722,Closed-Lost,Brittany Campbell,2022-10-17,2022-11-06,2022-11-21
O34079,L33524,14431,Closed-Won,Barbara Jones,2022-10-28,2022-11-21,2022-12-08
O34080,L33527,63524,Closed-Lost,Misty Freeman,2022-10-19,2022-11-30,2022-12-25
O34081,L33530,7105,Closed-Won,Christian Gordon,2022-10-31,2022-12-20,2022-12-11
O34082,L33531,13220,Closed-Won,Jessica Johnson,2022-10-22,2022-11-18,2022-11-15
O34083,L33532,14120,Closed-Lost,Jay Ball,2022-10-22,2022-12-18,2022-12-30
O34084,L33533,36196,Closed-Lost,Rachel Brandt,2022-11-02,2023-01-01,2023-01-21
O34085,L33534,28051,Closed-Won,Bailey Martinez,2022-10-20,2023-01-18,2023-01-19
O34086,L33535,36522,Closed-Lost,Shannon Harper,2022-10-30,2022-12-10,2023-01-02
O34087,L33536,8163,Closed-Lost,Aaron Campbell,2022-10-17,2023-01-12,2023-01-30
O34088,L33537,2339,Closed-Lost,Lori Sampson,2022-10-17,2023-01-09,2023-01-19
O34089,L33539,30400,Closed-Won,Danny Williams,2022-10-23,2022-11-19,2022-12-03
O34090,L33541,29560,Closed-Lost,Chelsea Moran,2022-11-01,2023-01-10,2023-01-26
O34091,L33545,14601,Closed-Lost,James King,2022-10-19,2023-01-04,2023-01-02
O34092,L33547,5421,Closed-Won,Ann Craig,2022-10-18,2022-12-21,2022-12-28
O34093,L33549,7158,Closed-Lost,Jeffrey Moore,2022-10-24,2022-11-22,2022-12-19
O34094,L33550,12748,Closed-Won,Louis Fox,2022-10-24,2022-11-16,2022-11-23
O34095,L33551,57547,Closed-Won,Olivia Carr,2022-10-24,2022-12-24,2022-12-22
O34096,L33552,53548,Closed-Lost,Robert Lester,2022-10-28,2022-12-26,2023-01-23
O34097,L33555,25884,Closed-Won,Daniel Mckenzie,2022-11-07,2023-01-20,2023-01-12
O34098,L33557,4544,Closed-Lost,John Villarreal,2022-10-24,2023-01-11,2023-01-17
O34099,L33558,26905,Closed-Lost,John Brown,2022-10-22,2022-12-27,2023-01-19
O34100,L33560,2817,Closed-Lost,Paula Davis,2022-10-29,2022-12-17,2023-01-09
O34101,L33562,7697,Closed-Lost,Tonya Arnold,2022-10-24,2022-11-15,2022-12-06
O34102,L33568,6055,Closed-Lost,Tina Raymond PhD,2022-11-05,2023-01-04,2023-01-19
O34103,L33569,56699,Closed-Won,Scott Hansen,2022-11-08,2023-01-27,2023-01-25
O34104,L33573,69689,Closed-Won,Parker Johnson,2022-11-07,2022-12-30,2023-01-09
O34105,L33578,12466,Closed-Lost,Jessica Yates,2022-11-05,2022-12-18,2022-12-16
O34106,L33580,43476,Closed-Lost,Dr. Laurie Frey,2022-10-20,2022-12-31,2023-01-29
O34107,L33581,30306,Closed-Lost,Bailey George,2022-11-01,2023-01-17,2023-01-30
O34108,L33584,10471,Closed-Lost,Marissa Jones,2022-10-28,2022-11-21,2022-12-01
O34109,L33585,14049,Closed-Lost,Thomas Barker,2022-11-02,2023-01-23,2023-01-20
O34110,L33586,11371,Closed-Lost,Patricia Randall,2022-11-03,2022-12-08,2022-12-09
O34111,L33587,59702,Closed-Lost,Anne Willis,2022-10-30,2022-12-30,2023-01-19
O34112,L33588,29965,Closed-Won,Caitlin Stein,2022-10-27,2022-12-29,2022-12-26
O34113,L33590,1629,Closed-Lost,Thomas Peterson,2022-11-09,2022-11-30,2022-12-12
O34114,L33591,31889,Closed-Won,Cynthia Payne,2022-11-06,2022-12-19,2023-01-03
O34115,L33592,3778,Closed-Lost,Christina Thompson,2022-10-28,2022-12-09,2022-12-29
O34116,L33593,23454,Closed-Won,Hunter Jones,2022-11-04,2023-01-15,2023-01-27
O34117,L33594,19006,Closed-Won,Beth Sheppard,2022-10-30,2022-12-15,2022-12-20
O34118,L33596,11001,Closed-Won,Caitlin Torres,2022-11-10,2023-01-08,2023-01-19
O34119,L33597,14923,Closed-Lost,Cory Watts,2022-11-05,2023-01-27,2023-01-31
O34120,L33600,24177,Closed-Won,Tiffany Case,2022-11-02,2023-01-10,2023-01-05
O34121,L33601,30093,Closed-Lost,Matthew Davis,2022-10-26,2023-01-01,2023-01-23
O34122,L33603,3803,Closed-Won,Cindy Sullivan,2022-10-31,2023-01-22,2023-02-04
O34123,L33604,62620,Closed-Won,Alexander Caldwell DDS,2022-11-04,2022-12-11,2022-12-25
O34124,L33609,3962,Closed-Lost,Brian Mercer,2022-11-06,2023-01-31,2023-02-25
O34125,L33610,8078,Closed-Lost,Leah Rivera,2022-10-30,2023-01-07,2023-01-22
O34126,L33611,3314,Closed-Lost,Deanna Cannon,2022-11-11,2022-12-08,2023-01-04
O34127,L33613,20136,Closed-Lost,Sarah Palmer,2022-11-02,2023-01-07,2023-01-05
O34128,L33616,3267,Closed-Lost,Jose Briggs,2022-10-27,2022-12-07,2022-12-04
O34129,L33618,180022,Closed-Lost,Mr. Nathaniel Anderson,2022-10-29,2022-11-25,2022-12-25
O34130,L33620,440,Closed-Lost,Andrew Jenkins,2022-11-02,2023-01-29,2023-02-17
O34131,L33621,2919,Closed-Lost,Connie Kim,2022-11-01,2022-12-20,2023-01-05
O34132,L33622,6858,Closed-Won,Stephen Thomas,2022-11-03,2023-01-01,2023-01-11
O34133,L33623,3431,Closed-Lost,Brian Wallace,2022-11-11,2023-01-07,2023-01-20
O34134,L33624,77411,Closed-Lost,Daisy Robinson,2022-10-29,2022-11-23,2022-12-12
O34135,L33625,5486,Closed-Lost,Gregory Sanchez,2022-10-30,2022-11-29,2022-12-29
O34136,L33626,7189,Closed-Lost,Samantha Patel,2022-11-13,2022-12-16,2023-01-09
O34137,L33627,6112,Closed-Lost,Shelby Johnson,2022-11-03,2022-12-16,2023-01-09
O34138,L33628,7486,Closed-Lost,Mark Simmons,2022-10-25,2022-12-06,2023-01-03
O34139,L33630,9346,Closed-Lost,Diana Johnson,2022-11-02,2023-01-15,2023-02-08
O34140,L33631,23616,Closed-Lost,Jason Flores,2022-11-09,2022-12-10,2022-12-09
O34141,L33632,17774,Closed-Lost,David Mills,2022-11-09,2023-01-09,2023-01-26
O34142,L33633,8793,Closed-Lost,Joel Brown,2022-10-26,2022-12-18,2022-12-16
O34143,L33634,9705,Closed-Lost,Terri Peters,2022-11-08,2022-12-07,2022-12-28
O34144,L33636,36468,Closed-Lost,Ronald Johnston,2022-11-10,2022-12-11,2023-01-06
O34145,L33637,62353,Closed-Won,Vickie Mitchell MD,2022-11-08,2023-01-21,2023-01-14
O34146,L33638,6791,Closed-Lost,Harold Powell,2022-11-07,2023-01-26,2023-01-27
O34147,L33639,5201,Closed-Won,Daniel Fields,2022-11-08,2022-12-22,2023-01-01
O34148,L33640,14915,Closed-Won,Charles White,2022-10-26,2022-12-21,2022-12-17
O34149,L33642,2694,Closed-Won,Holly Howard,2022-11-01,2023-01-20,2023-01-25
O34150,L33643,13407,Closed-Won,James Vargas,2022-11-11,2023-01-10,2023-01-12
O34151,L33646,46070,Closed-Lost,Nathan Duncan,2022-11-09,2023-01-28,2023-02-23
O34152,L33650,496,Closed-Lost,Richard Sutton,2022-11-04,2022-12-19,2023-01-10
O34153,L33651,3692,Closed-Lost,Steven Gonzalez,2022-11-05,2022-11-27,2022-12-05
O34154,L33653,6336,Closed-Lost,Tyler Conrad,2022-11-03,2023-01-31,2023-02-14
O34155,L33654,124234,Closed-Lost,Hannah Freeman,2022-11-12,2022-12-21,2022-12-29
O34156,L33659,5661,Closed-Lost,Justin Ramirez,2022-10-28,2022-12-27,2023-01-12
O34157,L33661,14626,Closed-Won,Christy Evans,2022-11-11,2022-12-04,2022-12-09
O34158,L33662,37024,Closed-Lost,Matthew Johnson,2022-11-16,2023-01-03,2023-01-17
O34159,L33663,15588,Closed-Lost,Rachel Jones,2022-11-02,2022-12-29,2022-12-29
O34160,L33665,14203,Closed-Won,Eric Dunn,2022-10-29,2023-01-03,2023-01-12
O34161,L33667,528,Closed-Lost,George Hines,2022-11-16,2022-12-08,2022-12-09
O34162,L33670,39933,Closed-Won,Emily Novak,2022-11-14,2022-12-08,2022-12-01
O34163,L33671,89941,Closed-Lost,Derek Harvey,2022-10-29,2022-12-08,2022-12-30
O34164,L33672,297936,Closed-Lost,Terri Hill,2022-11-04,2023-01-22,2023-02-15
O34165,L33673,1243,Closed-Won,Charles Rich,2022-11-04,2022-12-30,2022-12-22
O34166,L33674,7650,Closed-Won,Christopher Smith,2022-10-30,2023-01-10,2023-01-07
O34167,L33675,9436,Closed-Lost,Seth Miller,2022-11-14,2022-12-21,2023-01-18
O34168,L33677,260483,Closed-Lost,Bradley Hernandez,2022-11-12,2022-12-22,2022-12-28
O34169,L33680,6356,Closed-Lost,Jacob Mejia,2022-11-17,2022-12-11,2023-01-01
O34170,L33681,39118,Closed-Lost,Jared Jackson,2022-11-10,2023-01-30,2023-02-06
O34171,L33684,9378,Closed-Lost,Richard Ferguson,2022-11-15,2022-12-08,2022-12-22
O34172,L33685,9065,Closed-Lost,James Wood,2022-11-10,2022-12-03,2022-12-29
O34173,L33686,23076,Closed-Won,Cameron West,2022-11-04,2023-01-01,2023-01-10
O34174,L33687,2152,Closed-Lost,Todd Bell,2022-11-15,2023-02-03,2023-02-10
O34175,L33688,78672,Closed-Won,Patricia Edwards,2022-11-15,2022-12-05,2022-12-20
O34176,L33690,3694,Closed-Lost,Jennifer Williams,2022-11-12,2023-01-22,2023-01-22
O34177,L33691,59052,Closed-Lost,Tyler Russell,2022-11-09,2022-12-13,2023-01-11
O34178,L33692,2864,Closed-Lost,Nathaniel Cooke,2022-11-09,2022-12-15,2022-12-25
O34179,L33693,9417,Closed-Lost,Christine Weaver,2022-11-19,2022-12-25,2023-01-03
O34180,L33696,38420,Closed-Lost,Heidi Anderson,2022-11-19,2023-02-12,2023-03-05
O34181,L33697,22022,Closed-Lost,Jill Peters,2022-11-12,2022-12-28,2022-12-28
O34182,L33699,5002,Closed-Lost,Johnny Turner,2022-11-19,2023-01-10,2023-02-08
